area,year,f1units,f1change,f1value,f1valchange,f24units,f24change,f24value,f24valchange,f5units,f5change,f5value,f5valchange
"Raleigh, NC",2001,10681,12.2,135600,-1.8,191,36.4,63100,6.8,2910,-35.9,43900,-13.8
"Raleigh, NC",2002,10581,-0.9,139000,2.5,389,103.7,64300,1.9,708,-75.7,72200,64.5
"Raleigh, NC",2003,10357,-2.1,145800,4.9,304,-21.9,56800,-11.7,1999,182.3,49700,-31.2
"Raleigh, NC",2004,12083,16.7,157300,7.9,123,-59.5,85900,51.2,2198,10,68900,38.6
"Raleigh, NC",2005,13967,15.6,177300,12.7,169,37.4,72600,-15.5,478,-78.3,83600,21.3
"Raleigh, NC",2006,13521,-3.2,204200,15.2,183,8.3,89000,22.6,4008,738.5,85100,1.8
"Raleigh, NC",2007,12764,-5.6,203200,-0.5,192,4.9,86600,-2.7,3658,-8.7,91000,6.9
"Raleigh, NC",2008,6572,-48.5,205100,0.9,33,-82.8,91400,5.5,4792,31,60800,-33.2
"Raleigh, NC",2009,4377,-33.4,176900,-13.7,16,-51.5,138000,51,501,-89.5,65500,7.7
"Raleigh, NC",2010,4653,6.3,188400,6.5,17,6.2,83800,-39.3,543,8.4,57000,-13
"Raleigh, NC",2011,4753,2.1,188800,0.2,22,29.4,171300,104.4,1591,193,85300,49.6
"Raleigh, NC",2012,6425,35.2,197600,4.7,105,377.3,112600,-34.3,6396,302,68700,-19.5
"Raleigh, NC",2013,8034,25,203200,2.8,10,-90.5,122900,9.1,3387,-47,60000,-12.7
"Raleigh, NC",2014,7680,-4.4,209300,3,4,-60,190000,54.6,3963,17,87200,45.3
"Raleigh, NC",2015,8694,13.2,209900,0.3,26,550,92300,-51.4,3267,-17.6,81300,-6.8
"Raleigh, NC",2016,9442,8.6,217300,3.5,35,34.6,114100,23.6,4037,23.6,95100,17
"Raleigh, NC",2017,10752,13.9,214300,-1.4,32,-8.6,118500,3.9,3396,-15.9,95700,0.6
"Rapid City, SD",1999,506,null,115800,null,13,null,53000,null,89,null,53900,null
"Rapid City, SD",2000,575,13.6,106700,-7.9,15,15.4,66100,24.7,8,-91,40600,-24.7
"Rapid City, SD",2001,703,22.3,104100,-2.4,23,53.3,69700,5.4,16,100,40600,0
"Rapid City, SD",2002,826,17.5,116800,12.2,28,21.7,131900,89.2,226,1312.5,43300,6.7
"Rapid City, SD",2003,873,5.7,126600,8.4,63,125,101000,-23.4,37,-83.6,50800,17.3
"Rapid City, SD",2004,1131,29.6,124900,-1.3,146,131.7,66700,-34,241,551.4,52000,2.4
"Rapid City, SD",2005,1056,-6.6,138400,10.8,181,24,43400,-34.9,53,-78,62500,20.2
"Rapid City, SD",2006,843,-20.2,141300,2.1,41,-77.3,129000,197.2,232,337.7,65500,4.8
"Rapid City, SD",2007,693,-17.8,153000,8.3,34,-17.1,115300,-10.6,302,30.2,56500,-13.7
"Rapid City, SD",2008,557,-19.6,130700,-14.6,6,-82.4,92500,-19.8,12,-96,60700,7.4
"Rapid City, SD",2009,468,-16,150400,15.1,22,266.7,79700,-13.8,6,-50,56700,-6.6
"Rapid City, SD",2010,472,0.9,152400,1.3,14,-36.4,94200,18.2,190,3066.7,68900,21.5
"Rapid City, SD",2011,362,-23.3,140700,-7.7,42,200,148600,57.7,60,-68.4,109600,59.1
"Rapid City, SD",2012,562,55.2,140300,-0.3,26,-38.1,102500,-31,168,180,98600,-10
"Rapid City, SD",2013,643,14.4,170000,21.2,4,-84.6,290300,183.2,425,153,79600,-19.3
"Rapid City, SD",2014,524,-18.5,180500,6.2,13,225,129200,-55.5,134,-68.5,83100,4.4
"Rapid City, SD",2015,572,9.2,190200,5.4,0,-100,0,-100,226,68.7,88400,6.4
"Rapid City, SD",2016,540,-5.6,185100,-2.7,4,0,100000,0,427,88.9,89800,1.6
"Rapid City, SD",2017,560,3.7,201200,8.7,42,950,119300,19.3,177,-58.5,96900,7.9
"Reading, PA",1999,1561,null,113300,null,16,null,54300,null,212,null,48200,null
"Reading, PA",2000,1583,1.4,116000,2.4,34,112.5,49400,-9,192,-9.4,37100,-23
"Reading, PA",2001,1691,6.8,113700,-2,56,64.7,48700,-1.4,284,47.9,41900,12.9
"Reading, PA",2002,1754,3.7,134400,18.2,59,5.4,65200,33.9,308,8.5,83700,99.8
"Reading, PA",2003,1566,-10.7,142600,6.1,73,23.7,85300,30.8,352,14.3,97600,16.6
"Reading, PA",2004,1493,-4.7,149000,4.5,27,-63,102500,20.2,120,-65.9,65900,-32.5
"Reading, PA",2005,1269,-15,155600,4.4,20,-25.9,113700,10.9,75,-37.5,102200,55.1
"Reading, PA",2006,1063,-16.2,185200,19,74,270,115000,1.1,36,-52,73400,-28.2
"Reading, PA",2007,1009,-5.1,179400,-3.1,36,-51.4,114300,-0.6,243,575,62800,-14.4
"Reading, PA",2008,614,-39.1,200900,12,6,-83.3,138300,21,39,-84,85700,36.5
"Reading, PA",2009,372,-39.4,170000,-15.4,0,-100,0,-100,28,-28.2,48000,-44
"Reading, PA",2010,350,-5.9,179000,5.3,0,0,0,0,65,132.1,165900,245.6
"Reading, PA",2011,267,-23.7,146500,-18.2,4,0,102000,0,35,-46.2,142900,-13.9
"Reading, PA",2012,253,-5.2,143500,-2,12,200,102700,0.7,24,-31.4,65000,-54.5
"Reading, PA",2013,345,36.4,177600,23.8,40,233.3,69900,-31.9,116,383.3,78500,20.8
"Reading, PA",2014,322,-6.7,192000,8.1,24,-40,50000,-28.5,112,-3.4,72500,-7.6
"Reading, PA",2015,343,6.5,199200,3.8,2,-91.7,100000,100,71,-36.6,78600,8.4
"Reading, PA",2016,366,6.7,205500,3.2,7,250,125400,25.4,63,-11.3,135500,72.4
"Reading, PA",2017,399,9,173700,-15.5,12,71.4,65900,-47.4,0,-100,0,-100
"Redding, CA",1999,744,null,135100,null,60,null,57400,null,0,null,0,null
"Redding, CA",2000,791,6.3,143400,6.1,179,198.3,67800,18.1,0,0,0,0
"Redding, CA",2001,1018,28.7,140400,-2.1,6,-96.6,69300,2.2,0,0,0,0
"Redding, CA",2002,1160,13.9,155500,10.8,90,1400,78500,13.3,91,0,63300,0
"Redding, CA",2003,1065,-8.2,162800,4.7,51,-43.3,74700,-4.8,242,165.9,44200,-30.2
"Redding, CA",2004,887,-16.7,172400,5.9,15,-70.6,92800,24.2,136,-43.8,52300,18.3
"Redding, CA",2005,1326,49.5,161900,-6.1,92,513.3,86600,-6.7,148,8.8,59600,14
"Redding, CA",2006,733,-44.7,182100,12.5,111,20.7,94400,9,108,-27,119600,100.7
"Redding, CA",2007,545,-25.6,183600,0.8,27,-75.7,97900,3.7,140,29.6,65800,-45
"Redding, CA",2008,358,-34.3,205800,12.1,16,-40.7,110800,13.2,156,11.4,73400,11.6
"Redding, CA",2009,217,-39.4,192700,-6.4,26,62.5,83900,-24.3,0,-100,0,-100
"Redding, CA",2010,167,-23,195100,1.2,65,150,121100,44.3,21,0,110600,0
"Redding, CA",2011,97,-41.9,195100,0,15,-76.9,141400,16.8,26,23.8,81600,-26.2
"Redding, CA",2012,192,97.9,179500,-8,13,-13.3,121100,-14.4,0,-100,0,-100
"Redding, CA",2013,204,6.2,195500,8.9,0,-100,0,-100,0,0,0,0
"Redding, CA",2014,240,17.6,207000,5.9,2,0,226500,0,0,0,0,0
"Redding, CA",2015,321,33.7,212800,2.8,4,100,62600,-72.4,50,0,84200,0
"Redding, CA",2016,349,8.7,191100,-10.2,4,0,175800,180.8,47,-6,143800,70.8
"Redding, CA",2017,382,9.5,240300,25.7,0,-100,0,-100,0,-100,0,-100
"Reno, NV",1999,3105,null,122900,null,58,null,64600,null,1293,null,46400,null
"Reno, NV",2000,3204,3.2,127000,3.3,33,-43.1,44700,-30.8,1337,3.4,42800,-7.8
"Reno, NV",2001,3878,21,129800,2.2,39,18.2,56500,26.4,1037,-22.4,47900,11.9
"Reno, NV",2002,3801,-2,153600,18.3,59,51.3,157200,178.2,856,-17.5,57900,20.9
"Reno, NV",2003,4265,12.2,161700,5.3,37,-37.3,154900,-1.5,731,-14.6,67400,16.4
"Reno, NV",2004,5009,17.4,168300,4.1,84,127,105700,-31.8,650,-11.1,68700,1.9
"Reno, NV",2005,5158,3,175000,4,68,-19,63100,-40.3,1103,69.7,82200,19.7
"Reno, NV",2006,3345,-35.1,191100,9.2,82,20.6,97100,53.9,243,-78,178000,116.5
"Reno, NV",2007,2022,-39.6,200400,4.9,39,-52.4,105700,8.9,49,-79.8,102900,-42.2
"Reno, NV",2008,938,-53.6,216700,8.1,16,-59,118100,11.7,970,1879.6,114800,11.6
"Reno, NV",2009,497,-47,217900,0.6,4,-75,91500,-22.5,272,-72,125500,9.3
"Reno, NV",2010,472,-5,221300,1.6,0,-100,0,-100,134,-50.7,101200,-19.4
"Reno, NV",2011,534,13.1,251200,13.5,0,0,0,0,22,-83.6,90900,-10.2
"Reno, NV",2012,777,45.5,251400,0.1,2,0,48000,0,66,200,93000,2.3
"Reno, NV",2013,1243,60,261100,3.9,14,600,119400,148.7,463,601.5,143300,54.1
"Reno, NV",2014,1507,21.2,260900,-0.1,23,64.3,102800,-13.9,686,48.2,109900,-23.3
"Reno, NV",2015,2000,32.7,250000,-4.2,14,-39.1,124700,21.3,773,12.7,109600,-0.3
"Reno, NV",2016,1868,-6.6,255000,2,122,771.4,146100,17.2,1610,108.3,109600,0
"Reno, NV",2017,2091,11.9,251600,-1.3,57,-53.3,44000,-69.9,2416,50.1,101600,-7.3
"Richmond, VA",1999,6839,null,106800,null,63,null,41600,null,1260,null,41400,null
"Richmond, VA",2000,5966,-12.8,113400,6.2,142,125.4,58100,39.7,75,-94,23100,-44.2
"Richmond, VA",2001,6892,15.5,119100,5,135,-4.9,60300,3.8,1478,1870.7,46600,101.7
"Richmond, VA",2002,7400,7.4,130800,9.8,57,-57.8,74400,23.4,1714,16,43300,-7.1
"Richmond, VA",2003,7015,-5.2,142200,8.7,247,333.3,65900,-11.4,1316,-23.2,58400,34.9
"Richmond, VA",2004,7234,3.1,148600,4.5,284,15,76100,15.5,1086,-17.5,63700,9.1
"Richmond, VA",2005,7918,9.5,164900,11,192,-32.4,77900,2.4,871,-19.8,72200,13.3
"Richmond, VA",2006,6751,-14.7,174100,5.6,174,-9.4,89400,14.8,315,-63.8,72100,-0.1
"Richmond, VA",2007,5319,-21.2,175700,0.9,248,42.5,88000,-1.6,912,189.5,122600,70
"Richmond, VA",2008,3554,-33.2,173900,-1,71,-71.4,120500,36.9,958,5,67200,-45.2
"Richmond, VA",2009,2448,-31.1,160000,-8,80,12.7,88600,-26.5,534,-44.3,58100,-13.5
"Richmond, VA",2010,2264,-7.5,169000,5.6,93,16.3,113000,27.5,891,66.9,54900,-5.5
"Richmond, VA",2011,2205,-2.6,179200,6,37,-60.2,123300,9.1,320,-64.1,96300,75.4
"Richmond, VA",2012,2656,20.5,177300,-1.1,173,367.6,104500,-15.2,1258,293.1,55700,-42.2
"Richmond, VA",2013,3370,26.9,187000,5.5,84,-51.4,110000,5.3,1366,8.6,57000,2.3
"Richmond, VA",2014,3181,-5.6,194600,4.1,125,48.8,97200,-11.6,1006,-26.4,58400,2.5
"Richmond, VA",2015,3619,13.8,192800,-0.9,102,-18.4,98900,1.7,1154,14.7,75300,28.9
"Richmond, VA",2016,4003,10.6,195400,1.3,139,36.3,123700,25.1,777,-32.7,61800,-17.9
"Richmond, VA",2017,4614,15.3,207200,6,181,30.2,120500,-2.6,2350,202.4,53900,-12.8
"Riverside-San Bernardino-Ontario, CA",1999,19018,null,177600,null,173,null,69900,null,1730,null,60800,null
"Riverside-San Bernardino-Ontario, CA",2000,19090,0.4,181400,2.1,208,20.2,80700,15.5,2198,27.1,66900,10
"Riverside-San Bernardino-Ontario, CA",2001,23596,23.6,179400,-1.1,335,61.1,85000,5.3,3486,58.6,68600,2.5
"Riverside-San Bernardino-Ontario, CA",2002,30038,27.3,174300,-2.8,323,-3.6,73900,-13.1,2113,-39.4,67300,-1.9
"Riverside-San Bernardino-Ontario, CA",2003,35965,19.7,177000,1.5,719,122.6,98300,33,5568,163.5,72800,8.2
"Riverside-San Bernardino-Ontario, CA",2004,43142,20,185300,4.7,1085,50.9,91400,-7,7236,30,81700,12.2
"Riverside-San Bernardino-Ontario, CA",2005,45485,5.4,194300,4.9,1071,-1.3,109500,19.8,4452,-38.5,82900,1.5
"Riverside-San Bernardino-Ontario, CA",2006,33498,-26.4,201600,3.8,963,-10.1,100200,-8.5,3628,-18.5,88600,6.9
"Riverside-San Bernardino-Ontario, CA",2007,16019,-52.2,211700,5,721,-25.1,107800,7.6,3346,-7.8,79200,-10.6
"Riverside-San Bernardino-Ontario, CA",2008,5796,-63.8,270300,27.7,217,-69.9,123600,14.7,2933,-12.3,104700,32.2
"Riverside-San Bernardino-Ontario, CA",2009,4887,-15.7,241200,-10.8,68,-68.7,159100,28.7,1380,-52.9,95300,-9
"Riverside-San Bernardino-Ontario, CA",2010,5287,8.2,209800,-13,174,155.9,119600,-24.8,875,-36.6,115300,21
"Riverside-San Bernardino-Ontario, CA",2011,3378,-36.1,226800,8.1,71,-59.2,160500,34.2,1287,47.1,106700,-7.5
"Riverside-San Bernardino-Ontario, CA",2012,4488,32.9,234700,3.5,129,81.7,131600,-18,1332,3.5,103800,-2.7
"Riverside-San Bernardino-Ontario, CA",2013,6472,44.2,237800,1.3,308,138.8,133200,1.2,2568,92.8,99600,-4
"Riverside-San Bernardino-Ontario, CA",2014,7222,11.6,251900,5.9,295,-4.2,163800,23,2649,3.2,87300,-12.3
"Riverside-San Bernardino-Ontario, CA",2015,7816,8.2,247900,-1.6,230,-22,144800,-11.6,1880,-29,95500,9.4
"Riverside-San Bernardino-Ontario, CA",2016,8837,13.1,250700,1.1,150,-34.8,105700,-27,1934,2.9,111700,17
"Riverside-San Bernardino-Ontario, CA",2017,10955,24,250900,0.1,447,198,150800,42.7,3274,69.3,108300,-3
"Roanoke, VA",1999,1318,null,108400,null,83,null,52100,null,88,null,34600,null
"Roanoke, VA",2000,1340,1.7,100900,-6.9,22,-73.5,41100,-21.1,238,170.5,50200,45.1
"Roanoke, VA",2001,1419,5.9,107400,6.4,24,9.1,40800,-0.7,230,-3.4,37200,-25.9
"Roanoke, VA",2002,1507,6.2,111100,3.4,26,8.3,33900,-16.9,80,-65.2,85600,130.1
"Roanoke, VA",2003,1544,2.5,122200,10,41,57.7,58500,72.6,42,-47.5,98600,15.2
"Roanoke, VA",2004,1577,2.1,127600,4.4,48,17.1,56800,-2.9,133,216.7,164200,66.5
"Roanoke, VA",2005,1410,-10.6,164600,29,27,-43.8,47900,-15.7,167,25.6,228300,39
"Roanoke, VA",2006,1189,-15.7,177500,7.8,13,-51.9,88400,84.6,26,-84.4,81000,-64.5
"Roanoke, VA",2007,981,-17.5,212200,19.5,20,53.8,109800,24.2,5,-80.8,100000,23.5
"Roanoke, VA",2008,774,-21.1,184300,-13.1,22,10,27800,-74.7,62,1140,26000,-74
"Roanoke, VA",2009,447,-42.2,187200,1.6,2,-90.9,139400,401.4,0,-100,0,-100
"Roanoke, VA",2010,404,-9.6,199100,6.4,20,900,45100,-67.6,12,0,291700,0
"Roanoke, VA",2011,472,16.8,181000,-9.1,6,-70,133300,195.6,32,166.7,211600,-27.5
"Roanoke, VA",2012,388,-17.8,198100,9.4,4,-33.3,60800,-54.4,36,12.5,48000,-77.3
"Roanoke, VA",2013,476,22.7,210300,6.2,4,0,57500,-5.4,205,469.4,63800,32.9
"Roanoke, VA",2014,425,-10.7,208200,-1,14,250,93200,62.1,72,-64.9,45400,-28.8
"Roanoke, VA",2015,408,-4,222700,7,6,-57.1,100500,7.8,349,384.7,104300,129.7
"Roanoke, VA",2016,380,-6.9,242300,8.8,8,33.3,151500,50.7,154,-55.9,124300,19.2
"Roanoke, VA",2017,424,11.6,234700,-3.1,2,-75,139000,-8.3,166,7.8,128500,3.4
"Rochester, MN",1999,1245,null,138100,null,274,null,98000,null,292,null,40200,null
"Rochester, MN",2000,1294,3.9,135100,-2.2,212,-22.6,91900,-6.2,476,63,43600,8.5
"Rochester, MN",2001,1604,24,132500,-1.9,169,-20.3,81700,-11.1,398,-16.4,66100,51.6
"Rochester, MN",2002,1766,10.1,136200,2.8,38,-77.5,81200,-0.6,289,-27.4,207100,213.3
"Rochester, MN",2003,1827,3.5,165900,21.8,40,5.3,97500,20.1,296,2.4,96300,-53.5
"Rochester, MN",2004,1750,-4.2,177000,6.7,22,-45,108400,11.2,43,-85.5,81600,-15.3
"Rochester, MN",2005,1231,-29.7,186400,5.3,18,-18.2,120700,11.3,425,888.4,101100,23.9
"Rochester, MN",2006,934,-24.1,199000,6.8,15,-16.7,117600,-2.6,250,-41.2,99700,-1.4
"Rochester, MN",2007,726,-22.3,197100,-1,4,-73.3,75300,-36,132,-47.2,128600,29
"Rochester, MN",2008,543,-25.2,213700,8.4,12,200,119000,58,152,15.2,107100,-16.7
"Rochester, MN",2009,461,-15.1,199900,-6.5,12,0,100300,-15.7,142,-6.6,87900,-17.9
"Rochester, MN",2010,388,-15.8,210000,5.1,6,-50,166100,65.6,138,-2.8,151600,72.5
"Rochester, MN",2011,354,-8.8,223200,6.3,0,-100,0,-100,30,-78.3,94200,-37.9
"Rochester, MN",2012,533,50.6,222500,-0.3,0,0,0,0,62,106.7,113500,20.5
"Rochester, MN",2013,645,21,240500,8.1,4,0,175100,0,40,-35.5,134900,18.9
"Rochester, MN",2014,621,-3.7,236900,-1.5,22,450,131500,-24.9,189,372.5,89200,-33.9
"Rochester, MN",2015,658,6,244700,3.3,11,-50,132800,1,1107,485.7,122200,37
"Rochester, MN",2016,744,13.1,245500,0.3,16,45.5,193400,45.6,977,-11.7,133600,9.3
"Rochester, MN",2017,818,9.9,259200,5.6,6,-62.5,161300,-16.6,625,-36,138000,3.3
"Rochester, NY",1999,2674,null,143600,null,102,null,61400,null,1420,null,56500,null
"Rochester, NY",2000,2486,-7,147000,2.4,61,-40.2,51100,-16.8,804,-43.4,54200,-4.1
"Rochester, NY",2001,2464,-0.9,154500,5.1,168,175.4,69300,35.6,438,-45.5,52600,-3
"Rochester, NY",2002,2525,2.5,162100,4.9,136,-19,58600,-15.4,403,-8,47000,-10.6
"Rochester, NY",2003,2699,6.9,161300,-0.5,183,34.6,58700,0.2,615,52.6,63800,35.7
"Rochester, NY",2004,2489,-7.8,170000,5.4,135,-26.2,74000,26.1,557,-9.4,65200,2.2
"Rochester, NY",2005,2311,-7.2,177900,4.6,56,-58.5,86700,17.2,479,-14,57900,-11.2
"Rochester, NY",2006,2028,-12.2,182800,2.8,93,66.1,69600,-19.7,234,-51.1,71800,24
"Rochester, NY",2007,1671,-17.6,202700,10.9,74,-20.4,86500,24.3,221,-5.6,69200,-3.6
"Rochester, NY",2008,1496,-10.5,198000,-2.3,134,81.1,77900,-9.9,320,44.8,74800,8.1
"Rochester, NY",2009,1213,-18.9,219600,10.9,93,-30.6,129300,66,375,17.2,102200,36.6
"Rochester, NY",2010,1173,-3.3,193000,-12.1,127,36.6,91600,-29.2,193,-48.5,74200,-27.4
"Rochester, NY",2011,1080,-7.9,195500,1.3,223,75.6,118900,29.8,253,31.1,90200,21.6
"Rochester, NY",2012,1230,13.9,203700,4.2,66,-70.4,123600,4,350,38.3,95700,6.1
"Rochester, NY",2013,1106,-10.1,226000,10.9,98,48.5,117000,-5.3,151,-56.9,73500,-23.2
"Rochester, NY",2014,1269,14.7,224900,-0.5,94,-4.1,117300,0.3,428,183.4,117600,60
"Rochester, NY",2015,1381,8.8,205900,-8.4,199,111.7,97100,-17.2,1072,150.5,99000,-15.8
"Rochester, NY",2016,1315,-4.8,236500,14.9,143,-28.1,73200,-24.6,609,-43.2,81200,-18
"Rochester, NY",2017,1185,-9.9,224600,-5,50,-65,144200,97,543,-10.8,99900,23
"Rockford, IL",1999,1376,null,88800,null,264,null,57700,null,168,null,37500,null
"Rockford, IL",2000,1374,-0.1,94100,6,193,-26.9,49000,-15.1,61,-63.7,41700,11.2
"Rockford, IL",2001,1384,0.7,96900,3,308,59.6,44400,-9.4,229,275.4,46300,11
"Rockford, IL",2002,1547,11.8,92200,-4.9,380,23.4,47300,6.5,53,-76.9,48800,5.4
"Rockford, IL",2003,2052,32.6,97400,5.6,559,47.1,44100,-6.8,14,-73.6,49800,2
"Rockford, IL",2004,2226,8.5,105500,8.3,325,-41.9,74800,69.6,22,57.1,100000,100.8
"Rockford, IL",2005,2040,-8.4,98600,-6.5,503,54.8,62200,-16.8,23,4.5,99500,-0.5
"Rockford, IL",2006,1929,-5.4,124900,26.7,215,-57.3,98400,58.2,19,-17.4,57100,-42.6
"Rockford, IL",2007,1127,-41.6,132100,5.8,88,-59.1,114200,16.1,120,531.6,184000,222.2
"Rockford, IL",2008,358,-68.2,139900,5.9,102,15.9,70000,-38.7,5,-95.8,64000,-65.2
"Rockford, IL",2009,220,-38.5,171200,22.4,2,-98,102500,46.4,0,-100,0,-100
"Rockford, IL",2010,293,33.2,119500,-30.2,6,200,106800,4.2,0,0,0,0
"Rockford, IL",2011,109,-62.8,133500,11.7,18,200,74200,-30.5,41,0,195500,0
"Rockford, IL",2012,111,1.8,126100,-5.5,16,-11.1,68300,-8,8,-80.5,78300,-59.9
"Rockford, IL",2013,96,-13.5,158000,25.3,0,-100,0,-100,0,-100,0,-100
"Rockford, IL",2014,134,39.6,126100,-20.2,16,0,92400,0,0,0,0,0
"Rockford, IL",2015,90,-32.8,176900,40.3,44,175,71600,-22.5,0,0,0,0
"Rockford, IL",2016,193,114.4,138200,-21.9,20,-54.5,67000,-6.4,0,0,0,0
"Rockford, IL",2017,228,18.1,137200,-0.7,7,-65,105700,57.8,0,0,0,0
"Rocky Mount, NC",1999,598,null,83900,null,8,null,68200,null,184,null,30900,null
"Rocky Mount, NC",2000,618,3.3,82400,-1.8,36,350,65900,-3.4,136,-26.1,51900,68
"Rocky Mount, NC",2001,670,8.4,85300,3.5,90,150,54700,-17,47,-65.4,25900,-50.1
"Rocky Mount, NC",2002,645,-3.7,88000,3.2,229,154.4,60700,11,38,-19.1,52300,101.9
"Rocky Mount, NC",2003,664,2.9,94600,7.5,98,-57.2,56800,-6.4,0,-100,0,-100
"Rocky Mount, NC",2004,671,1.1,95600,1.1,60,-38.8,68700,21,24,0,26900,0
"Rocky Mount, NC",2005,669,-0.3,99800,4.4,97,61.7,47600,-30.7,0,-100,0,-100
"Rocky Mount, NC",2006,685,2.4,102700,2.9,17,-82.5,45600,-4.2,0,0,0,0
"Rocky Mount, NC",2007,780,13.9,97700,-4.9,65,282.4,68300,49.8,0,0,0,0
"Rocky Mount, NC",2008,363,-53.5,114000,16.7,4,-93.8,31200,-54.3,0,0,0,0
"Rocky Mount, NC",2009,265,-27,139100,22,6,50,44700,43.3,0,0,0,0
"Rocky Mount, NC",2010,210,-20.8,145900,4.9,2,-66.7,45000,0.7,0,0,0,0
"Rocky Mount, NC",2011,166,-21,145800,-0.1,26,1200,105800,135.1,0,0,0,0
"Rocky Mount, NC",2012,141,-15.1,153200,5.1,4,-84.6,110000,4,0,0,0,0
"Rocky Mount, NC",2013,188,33.3,182800,19.3,6,50,113000,2.7,56,0,77300,0
"Rocky Mount, NC",2014,202,7.4,170000,-7,14,133.3,30100,-73.4,0,-100,0,-100
"Rocky Mount, NC",2015,249,23.3,166000,-2.4,14,0,30100,0,0,0,0,0
"Rocky Mount, NC",2016,236,-5.2,176000,6,16,14.3,36300,20.6,64,0,50100,0
"Rocky Mount, NC",2017,215,-8.9,145400,-17.4,0,-100,0,-100,0,-100,0,-100
"Rome, GA",1999,390,null,122500,null,89,null,43100,null,0,null,0,null
"Rome, GA",2000,307,-21.3,116900,-4.6,75,-15.7,44500,3.2,0,0,0,0
"Rome, GA",2001,373,21.5,141400,21,78,4,46100,3.6,0,0,0,0
"Rome, GA",2002,678,81.8,100600,-28.9,44,-43.6,43200,-6.3,0,0,0,0
"Rome, GA",2003,424,-37.5,134200,33.4,78,77.3,61500,42.4,0,0,0,0
"Rome, GA",2004,390,-8,140100,4.4,104,33.3,49400,-19.7,79,0,58200,0
"Rome, GA",2005,424,8.7,144200,2.9,98,-5.8,58600,18.6,91,15.2,57300,-1.5
"Rome, GA",2006,391,-7.8,118800,-17.6,74,-24.5,57100,-2.6,0,-100,0,-100
"Rome, GA",2007,284,-27.4,163200,37.4,24,-67.6,79600,39.4,0,0,0,0
"Rome, GA",2008,180,-36.6,154500,-5.3,14,-41.7,83500,4.9,30,0,56700,0
"Rome, GA",2009,72,-60,146200,-5.4,7,-50,75300,-9.8,32,6.7,88400,55.9
"Rome, GA",2010,55,-23.6,118700,-18.8,0,-100,0,-100,0,-100,0,-100
"Rome, GA",2011,32,-41.8,142200,19.8,0,0,0,0,77,0,64900,0
"Rome, GA",2012,32,0,236300,66.2,0,0,0,0,11,-85.7,64900,0
"Rome, GA",2013,53,65.6,216300,-8.5,0,0,0,0,9,-18.2,64900,0
"Rome, GA",2014,70,32.1,201400,-6.9,0,0,0,0,5,-44.4,64900,0
"Rome, GA",2015,89,27.1,202500,0.5,4,0,69300,0,0,-100,0,-100
"Rome, GA",2016,102,14.6,203500,0.5,0,-100,0,-100,124,0,75000,0
"Rome, GA",2017,157,53.9,173500,-14.7,0,0,0,0,0,-100,0,-100
"Sacramento--Roseville--Arden-Arcade, CA",1999,10964,null,173600,null,195,null,87500,null,3316,null,65400,null
"Sacramento--Roseville--Arden-Arcade, CA",2000,13468,22.8,182100,4.9,136,-30.3,66800,-23.7,3189,-3.8,67800,3.7
"Sacramento--Roseville--Arden-Arcade, CA",2001,14719,9.3,179000,-1.7,263,93.4,87300,30.7,3452,8.2,77100,13.7
"Sacramento--Roseville--Arden-Arcade, CA",2002,17614,19.7,185800,3.8,303,15.2,98200,12.5,4182,21.1,71800,-6.9
"Sacramento--Roseville--Arden-Arcade, CA",2003,18165,3.1,203100,9.3,221,-27.1,91900,-6.4,4446,6.3,82500,14.9
"Sacramento--Roseville--Arden-Arcade, CA",2004,18523,2,218900,7.8,306,38.5,105000,14.3,3170,-28.7,85200,3.3
"Sacramento--Roseville--Arden-Arcade, CA",2005,16380,-11.6,208800,-4.6,309,1,116000,10.5,3493,10.2,92000,8
"Sacramento--Roseville--Arden-Arcade, CA",2006,8714,-46.8,214100,2.5,305,-1.3,112300,-3.2,2858,-18.2,77100,-16.2
"Sacramento--Roseville--Arden-Arcade, CA",2007,6924,-20.5,232000,8.4,203,-33.4,129400,15.2,923,-67.7,113000,46.6
"Sacramento--Roseville--Arden-Arcade, CA",2008,3952,-42.9,224400,-3.3,34,-83.3,106500,-17.7,1525,65.2,91900,-18.7
"Sacramento--Roseville--Arden-Arcade, CA",2009,2415,-38.9,240100,7,36,5.9,103300,-3,259,-83,106700,16.1
"Sacramento--Roseville--Arden-Arcade, CA",2010,2166,-10.3,258300,7.6,30,-16.7,143200,38.6,506,95.4,102300,-4.1
"Sacramento--Roseville--Arden-Arcade, CA",2011,1873,-13.5,282600,9.4,8,-73.3,156100,9,610,20.6,113500,10.9
"Sacramento--Roseville--Arden-Arcade, CA",2012,2848,52.1,267600,-5.3,42,425,131500,-15.8,518,-15.1,125600,10.7
"Sacramento--Roseville--Arden-Arcade, CA",2013,3539,24.3,297400,11.1,52,23.8,130500,-0.8,598,15.4,116800,-7
"Sacramento--Roseville--Arden-Arcade, CA",2014,3694,4.4,301000,1.2,42,-19.2,172500,32.2,423,-29.3,125500,7.4
"Sacramento--Roseville--Arden-Arcade, CA",2015,5175,40.1,304200,1.1,104,147.6,158100,-8.3,905,113.9,120300,-4.1
"Sacramento--Roseville--Arden-Arcade, CA",2016,6135,18.6,306400,0.7,130,25,148500,-6.1,939,3.8,136300,13.3
